stage,observation,noisy_observation,small_prob,large_prob,prediction,true_target,correct,trial_id,experiment,description
gaze,1,1,0.44999999999999996,0.55,1,0,0,81,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,81,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,81,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,82,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,82,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,82,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,83,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,83,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,83,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,84,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,84,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,84,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,85,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,85,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,85,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,86,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,86,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,86,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,87,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,87,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,87,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,88,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,88,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,88,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,89,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,89,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,89,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,90,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,90,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,90,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,91,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,91,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,91,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,92,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,92,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,92,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,93,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,93,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,93,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,94,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,94,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,94,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,95,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,95,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,95,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,96,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,96,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,96,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,97,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,1,0.2674418604651163,0.7325581395348837,1,0,0,97,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,97,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,98,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,0,1,98,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,98,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,99,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,0,1,99,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,99,gaze_wrong_hand_trajectory_correct_small,Gaze is misleading; hand and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,0,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,1,0.2674418604651163,0.7325581395348837,1,1,1,0,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,0,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,1,0,1,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,1,0,1,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.2783018867924528,0.7216981132075471,1,1,1,1,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,1,0,2,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,1,0,2,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.2783018867924528,0.7216981132075471,1,1,1,2,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,3,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,1,0.2674418604651163,0.7325581395348837,1,1,1,3,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,3,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,4,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,4,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,4,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,5,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,5,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,5,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,6,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,6,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,6,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,7,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,1,0.2674418604651163,0.7325581395348837,1,1,1,7,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.07472324723247233,0.9252767527675276,1,1,1,7,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,0,0.55,0.44999999999999996,0,1,0,8,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.7325581395348837,0.2674418604651163,0,1,0,8,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.2783018867924528,0.7216981132075471,1,1,1,8,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,9,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,9,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,9,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,10,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,10,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,10,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,11,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,11,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
trajectory,1,1,0.23275862068965514,0.767241379310345,1,1,1,11,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
gaze,1,1,0.44999999999999996,0.55,1,1,1,12,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
hand,0,0,0.665289256198347,0.33471074380165294,0,1,0,12,gaze_correct_hand_wrong_trajectory_correct_large,Hand is misleading; gaze and trajectory indicate the correct target.
